time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.03208689815841807,0.0686975273672088,11.742066352021903,0.009186173177079482,0.02055969690442616,0.0,-0.11600584246741094,0.13591381565520233,2.5438932183497003,-0.03667777142291364,-0.006380510012652884,0.0,451.9744837674838,452.13663517389875,452.55022730243087,452.12757920072954
1.2600000000000007,-0.039571320498899505,0.07709764975302044,11.90246509567371,0.011402232009017688,0.020653075934609078,0.0,-0.13348571266187245,0.144392960505533,2.802130294539924,-0.06093115728132216,-0.015234588654607258,0.0,491.1290111425312,490.472016161301,490.95848477874284,489.1547556397736
1.3200000000000007,-0.047988570328664854,0.08596487882642323,12.071844115563248,0.008244556854101859,0.02515413358977625,0.0,-0.1475322314007983,0.15087846237120028,2.8437266633940586,-0.05430691841879773,-0.04195441036401441,0.0,426.702864934184,424.4155421855598,425.6869038594431,426.2508046524313
1.3800000000000008,-0.057477160815612875,0.0952197804208597,12.250522852716102,0.006523614204173356,0.022836343428505934,0.0,-0.16845184373099836,0.15737844829506253,3.1115505119322475,-0.04187131119896179,-0.0481922520853511,0.0,494.0935784798085,493.6326031047845,494.7787973177648,495.6921638474395
1.4400000000000008,-0.06802314836279215,0.10478104634345904,12.439195298511462,0.004052663363411924,0.020001041920645335,0.0,-0.18280711203478556,0.1610928514469706,3.177358359099786,-0.04560134808381766,-0.052254123336226914,0.0,436.09842898002734,435.7574196006848,434.9266559483362,434.61305562163113
1.5000000000000009,-0.07940665777039249,0.11452140446199909,12.633253036874539,0.0016466226695559527,0.018379744093314443,0.0,-0.1964564259964693,0.16332842712498388,3.290918079009666,-0.04039491804867586,-0.03992240795652348,0.0,450.1878402186094,451.1831825964937,450.6212338084845,451.0408617710132
1.560000000000001,-0.0916043610358432,0.12434831411472679,12.835634810798416,6.282777267766708,0.017212564223792803,0.0,-0.20998359412832088,0.16399907242454814,3.4546643716514853,-0.034833131434845205,-0.02892340157266534,0.0,466.33424483594274,467.19210544548605,466.3847142886839,466.8182705567821
1.620000000000001,-0.10453627915889675,0.1341722581672806,13.04478505847698,6.2807880927819735,0.015910280008028188,0.0,-0.2209607306282862,0.16327843845584697,3.5168240168505234,-0.03971271928361484,-0.03743209412049459,0.0,436.4791011547789,435.76799990085283,436.63754001268387,436.2296159114895
1.680000000000001,-0.11813042998832994,0.14391253287833541,13.259331070878885,6.2794594989964505,0.015663483821322544,0.0,-0.23213180018570967,0.16127236385315577,3.634344075989584,-0.05222405221462832,-0.02309726158293873,0.0,453.3009092136573,454.4510309274456,454.702040681991,453.69754109967045
1.740000000000001,-0.1323061389676228,0.15352225336011294,13.475157031951897,6.276585872109919,0.01769753115601702,0.0,-0.24053630847261961,0.15883634364120913,3.560086094038759,-0.05913565233545415,-0.004003813711746273,0.0,391.24506894075495,393.0188916606095,391.217495026216,390.57092793403876
